customer_id,recency,frequency,monetary,segment
7461,17,1,1605.58,3
7462,54,3,7983.16,2
7468,309,1,3384.9,0
7469,109,2,3936.37,2
7472,75,1,2642.6,0
7473,283,1,2575.76,0
7476,186,2,2583.14,2
7477,271,1,1125.6,1
7491,38,2,2648.45,2
7493,228,1,3287.17,0
7494,261,2,6142.879999999999,2
7495,95,1,1330.18,0
7496,101,1,3574.2,0
7505,34,1,4091.46,3
7507,302,1,5312.97,0
7508,208,3,4737.23,2
7509,249,1,5269.01,0
7510,23,1,782.25,3
7512,287,3,8996.67,2
7513,361,1,692.0,1
7514,326,1,2801.16,0
7515,309,1,862.74,1
7517,5,3,6569.68,2
7518,171,1,579.58,1
7519,251,1,308.12,1
7522,95,2,8118.65,2
7525,178,1,2191.66,0
7526,280,2,1943.8799999999999,2
7533,50,1,2519.82,3
7537,122,1,1045.2,1
7538,85,1,2329.2,0
7539,155,1,2625.16,0
7542,19,4,6380.799999999999,2
7543,27,1,780.36,3
7544,173,2,4950.79,2
7545,195,1,1232.38,0
7548,47,1,1145.56,3
7549,144,3,7543.19,2
7550,305,1,322.1,1
7553,155,2,6591.74,2
7555,257,2,4962.84,2
7556,316,1,1330.44,0
7558,239,1,472.02,1
7561,205,1,1058.06,1
7562,166,1,3365.24,0
7564,67,2,1842.81,2
7567,103,1,2793.26,0
7568,145,2,2816.3599999999997,2
7569,194,1,79.11,1
7571,187,1,228.42,1
7572,281,1,520.47,1
7574,209,2,12451.970000000001,2
7576,196,1,3417.58,0
7578,61,1,4041.07,0
7580,184,1,958.78,1
7581,165,1,1665.69,0
7588,342,1,1161.13,1
7591,42,1,637.2,3
7599,16,1,615.53,3
7600,17,3,6181.150000000001,2
7601,116,2,1641.98,2
7603,73,2,6031.84,2
7604,319,2,9822.45,2
7606,318,1,687.39,1
7608,118,1,742.16,1
7609,62,3,9031.48,2
7611,169,2,4121.42,2
7612,168,1,1057.77,1
7615,146,1,3786.18,0
7616,4,1,1242.19,3
7618,36,2,4994.63,2
7623,209,2,3319.14,2
7624,263,1,1017.49,1
7628,47,1,2560.16,3
7629,29,2,3148.19,2
7631,319,1,3397.02,0
7633,2,2,3881.13,3
7634,349,1,832.37,1
7637,197,1,1274.51,0
7639,28,2,5717.47,2
7646,78,1,4060.86,0
7650,261,2,3484.2299999999996,2
7652,157,1,5412.63,0
7654,8,1,1900.16,3
7655,235,1,1386.23,0
7657,107,2,2204.82,2
7658,196,2,5916.89,2
7661,218,1,2009.44,0
7662,150,1,932.44,1
7669,67,1,1699.0,0
7676,95,1,1237.41,0
7678,21,2,2588.72,2
7680,138,1,3438.16,0
7682,24,2,3235.21,2
7685,84,1,1211.11,0
7687,40,1,2343.88,3
7689,319,1,1063.08,1
7695,152,1,2888.34,0
7696,28,2,3199.42,2
7697,251,1,4039.74,0
7699,4,1,1435.14,3
7701,2,3,6087.040000000001,2
7705,87,1,854.89,1
7706,134,1,481.13,1
7710,97,1,1412.22,0
7711,194,2,3607.44,2
7712,202,1,1781.16,0
7714,230,2,7014.92,2
7715,196,2,3705.77,2
7719,156,3,2515.23,2
7724,17,2,1876.54,3
7725,18,1,4667.68,3
7726,276,1,4252.35,0
7727,258,1,277.07,1
7729,52,1,936.15,3
7731,55,1,3664.64,0
7734,171,1,4079.31,0
7736,104,2,3416.85,2
7737,337,1,347.17,1
7740,162,1,3216.07,0
7741,272,2,4098.42,2
7744,73,4,11728.23,2
7751,362,1,4220.6,0
7753,233,1,242.85,1
7755,101,2,899.0699999999999,2
7756,257,1,381.48,1
7759,49,2,9361.09,2
7761,119,1,2510.24,0
7762,338,1,3646.88,0
7765,23,1,2573.94,3
7766,190,1,6717.64,0
7767,306,1,1987.18,0
7768,5,1,2382.05,3
7772,217,1,190.58,1
7773,51,1,1278.8,3
7774,286,1,256.13,1
7776,103,2,2097.81,2
7777,85,2,1812.9,2
7778,313,1,2742.1,0
7781,326,1,3366.72,0
7787,22,3,5321.52,2
7789,208,1,3516.52,0
7790,168,1,1823.39,0
7795,215,1,754.06,1
7796,184,1,2433.42,0
7797,92,1,3118.0,0
7799,324,1,4404.24,0
7800,242,1,2582.55,0
7801,132,1,3719.24,0
7802,286,1,102.31,1
7804,331,1,3025.68,0
7805,59,1,4663.52,0
7807,15,3,2204.38,2
7811,311,2,2831.05,2
7812,179,1,1076.07,1
7817,319,1,598.42,1
7819,138,1,433.68,1
7823,178,2,1525.49,2
7827,229,1,511.66,1
7830,71,1,1536.27,0
7831,350,1,7463.4,0
7832,126,1,608.66,1
7833,212,1,5630.64,0
7834,152,2,4587.71,2
7836,257,2,1008.52,2
7839,21,3,7898.07,2
7841,98,1,1789.42,0
7842,258,2,2210.49,2
7843,342,1,210.0,1
7846,253,1,678.63,1
7847,208,1,1277.49,0
7850,139,2,6450.37,2
7852,276,2,2348.2799999999997,2
7853,12,1,1625.18,3
7856,1,1,531.08,3
7857,150,1,1434.34,0
7858,294,1,642.33,1
7859,91,2,1731.69,2
7862,54,1,2408.32,0
7865,80,1,1860.9,0
7867,12,3,7183.530000000001,2
7868,131,1,1576.94,0
7869,343,1,3178.95,0
7870,337,1,2994.15,0
7871,37,1,567.78,3
7874,310,2,6848.200000000001,2
7875,137,1,754.02,1
7877,41,1,1653.03,3
7878,286,1,4759.17,0
7881,282,2,4655.64,2
7882,140,3,10689.26,2
7887,231,1,438.16,1
7891,152,1,939.78,1
7892,249,2,2973.26,2
7895,161,1,1635.1,0
7897,362,1,1077.54,1
7899,276,1,5196.12,0
7900,150,1,3077.31,0
7905,129,1,1510.92,0
7909,19,2,8588.0,2
7915,241,1,970.56,1
7917,186,2,2538.21,2
7919,234,1,2318.88,0
7920,229,1,1129.34,1
7922,139,2,2403.31,2
7923,146,3,6941.27,2
7927,23,3,4852.77,2
7928,26,1,3433.2,3
7929,184,1,1554.11,0
7930,279,1,183.63,1
7931,68,1,2528.24,0
7934,75,1,1042.21,1
7936,26,1,732.52,3
7938,137,1,2135.09,0
7940,25,1,3299.52,3
7943,214,3,4124.2,2
7945,185,1,680.4,1
7946,9,3,2729.7799999999997,2
7947,138,2,6286.3099999999995,2
7949,101,2,4683.13,2
7950,236,1,4472.26,0
7953,316,1,4467.16,0
7954,252,1,1396.65,0
7958,26,1,2295.92,3
7959,293,1,481.52,1
7961,121,4,7820.57,2
7962,229,1,866.79,1
7963,238,2,9165.64,2
7964,162,2,1906.0500000000002,2
7967,193,1,2239.58,0
7968,75,1,1829.14,0
7969,254,1,2308.38,0
7970,298,2,8419.46,2
7976,111,1,3931.05,0
7977,240,1,294.93,1
7979,133,1,1203.17,0
7980,82,1,3475.52,0
7981,132,2,1536.51,2
7983,141,1,1115.12,1
7984,359,1,746.06,1
7986,183,3,9308.619999999999,2
7991,55,1,768.33,1
8000,134,3,7130.549999999999,2
8001,136,2,2776.42,2
8004,14,1,858.02,3
8006,100,2,2218.42,2
8007,272,1,1350.69,0
8011,325,1,524.31,1
8012,94,1,4163.64,0
8013,114,2,1969.25,2
8015,58,2,1324.69,2
8017,188,1,1676.36,0
8018,108,1,1257.07,0
8020,328,1,723.1,1
8021,148,1,179.97,1
8023,239,2,5623.85,2
8024,195,1,660.96,1
8025,216,1,570.85,1
8026,336,1,3906.7,0
8028,168,2,5580.9,2
8029,232,1,1642.91,0
8032,48,2,5992.95,2
8034,117,1,2815.04,0
8035,82,2,4250.4,2
8037,153,2,4587.35,2
8038,30,1,976.61,3
8043,46,1,1128.24,3
8046,20,1,7524.36,3
8047,260,1,497.81,1
8048,227,1,1498.6,0
8049,72,2,2652.58,2
8051,196,3,3749.42,2
8054,194,1,5136.36,0
8057,282,1,1342.96,0
8058,108,1,2755.16,0
8059,111,1,346.25,1
8062,173,1,343.08,1
8064,86,1,2374.28,0
8066,110,2,2040.3500000000001,2
8067,160,1,473.21,1
8072,98,1,2643.48,0
8073,43,1,1453.04,3
8076,2,1,2536.72,3
8077,122,1,1175.29,0
8078,42,2,10990.96,2
8079,303,3,2927.23,2
8080,100,3,4035.71,2
8081,136,2,1068.72,2
8082,363,1,2501.2,0
8084,72,1,3994.6,0
8085,174,2,9065.48,2
8087,300,1,6735.0,0
8088,349,1,2549.44,0
8089,244,2,849.45,2
8090,256,1,3257.98,0
8095,184,1,285.3,1
8101,219,1,1016.62,1
8108,17,1,467.03,3
8111,110,1,1489.64,0
8112,206,1,2903.94,0
8113,199,2,2766.07,2
8114,234,1,1373.38,0
8115,317,1,6333.5,0
8118,69,1,863.1,1
8124,20,1,1617.56,3
8125,336,1,337.34,1
8129,236,1,4614.6,0
8130,318,2,1930.8999999999999,2
8131,275,1,1220.33,0
8132,88,1,433.2,1
8133,62,1,2994.62,0
8136,73,1,5074.32,0
8141,65,1,774.12,1
8147,101,1,3398.84,0
8148,19,1,1061.45,3
8151,186,1,3365.22,0
8152,285,1,158.47,1
8153,80,1,472.34,1
8154,183,1,780.49,1
8158,291,1,1891.73,0
8159,346,1,531.01,1
8160,135,3,2902.92,2
8161,121,3,2982.8999999999996,2
8162,84,2,2871.3199999999997,2
8163,210,1,2861.35,0
8166,107,1,3468.5,0
8167,207,1,2077.19,0
8169,3,1,690.6,3
8174,17,1,2136.93,3
8175,220,1,871.73,1
8176,83,2,4394.09,2
8181,199,2,1670.94,2
8182,16,1,1131.14,3
8184,114,1,3504.28,0
8185,20,1,1032.75,3
8188,167,1,347.82,1
8191,335,1,800.07,1
8192,158,2,2929.4399999999996,2
8193,206,1,2563.56,0
8194,151,1,2524.81,0
8198,155,1,473.9,1
8199,232,1,536.47,1
8200,237,1,891.44,1
8201,248,1,4065.7,0
8202,252,2,2980.89,2
8203,197,1,727.13,1
8204,198,2,2233.63,2
8205,59,1,1170.69,3
8208,43,1,3471.06,3
8209,13,3,1909.0900000000001,2
8211,88,1,1905.14,0
8212,147,1,621.0,1
8214,176,1,181.72,1
8215,24,3,4527.92,2
8216,213,1,1230.89,0
8217,348,1,3961.96,0
8221,189,1,754.82,1
8224,287,1,2133.32,0
8225,226,1,789.93,1
8232,70,1,1348.53,0
8234,274,1,178.82,1
8240,30,2,2746.0600000000004,2
8241,93,3,5663.889999999999,2
8242,182,1,251.78,1
8244,313,1,3905.96,0
8251,294,1,105.49,1
8255,337,1,1519.63,0
8260,86,1,5959.84,0
8262,288,1,4317.9,0
8264,189,1,968.33,1
8266,24,1,3312.18,3
8269,171,2,1975.36,2
8270,217,1,3130.19,0
8271,188,1,768.22,1
8274,39,2,7555.72,2
8277,319,1,294.08,1
8279,148,2,4420.7300000000005,2
8280,33,1,181.58,1
8284,140,1,4197.54,0
8288,43,1,1613.82,3
8289,22,2,2183.03,2
8291,20,2,1136.8400000000001,3
8293,45,1,2968.16,3
8299,286,1,364.97,1
8301,359,1,161.23,1
8304,360,1,230.98,1
8305,211,1,455.16,1
8306,56,2,2189.42,2
8307,28,1,1939.05,3
8308,97,1,3630.95,0
8311,47,2,4807.780000000001,2
8314,72,1,2147.47,0
8316,191,1,1579.93,0
8320,158,1,389.97,1
8321,187,1,1230.16,0
8324,59,2,5046.5199999999995,2
8326,108,2,7153.35,2
8327,83,3,4247.0599999999995,2
8328,364,1,745.77,1
8330,185,1,2293.24,0
8331,294,1,1409.88,0
8332,45,1,3381.7,3
8333,110,1,2551.71,0
8337,92,1,4229.2,0
8338,162,1,4820.48,0
8340,11,2,2735.21,3
8341,79,3,4810.91,2
8345,104,1,5525.43,0
8346,88,1,2766.34,0
8347,74,2,1873.3,2
8348,217,1,1433.37,0
8353,170,1,661.66,1
8354,27,1,1709.72,3
8356,11,1,500.76,3
8359,350,1,533.12,1
8360,306,1,1413.61,0
8361,200,1,1512.3,0
8363,28,3,2826.15,2
8365,40,1,1254.16,3
8367,308,1,445.64,1
8368,337,1,1494.77,0
8369,212,1,1541.6,0
8373,212,1,4449.76,0
8375,60,1,1009.08,3
8376,362,1,3116.76,0
8377,67,3,5287.29,2
8379,17,2,6343.4400000000005,2
8381,356,1,3119.76,0
8384,164,1,2970.6,0
8386,92,1,1956.24,0
8388,130,1,559.57,1
8389,8,1,172.62,3
8391,340,1,356.0,1
8392,186,1,849.1,1
8393,87,2,2315.84,2
8396,42,1,2087.94,3
8399,365,1,5679.92,0
8402,234,1,3047.6,0
8404,36,1,1205.43,3
8406,34,1,332.05,3
8408,13,3,2694.22,2
8412,65,1,644.06,1
8417,34,1,3586.6,3
8418,141,1,1131.79,1
8421,254,2,7162.7,2
8423,209,1,1148.1,1
8425,308,1,2831.48,0
8427,126,1,578.45,1
8428,84,1,3418.56,0
8429,17,1,2268.96,3
8430,196,1,1989.15,0
8431,71,1,1156.05,0
8433,172,2,957.02,2
8435,4,2,8343.869999999999,3
8437,5,1,775.08,3
8439,160,1,2060.77,0
8442,56,2,877.52,2
8445,201,1,2208.34,0
8446,208,1,1526.76,0
8447,353,1,1223.2,0
8448,237,1,2907.24,0
8450,264,1,1441.74,0
8452,58,1,1298.49,3
8453,44,2,4193.09,2
8454,2,1,2570.53,3
8455,35,1,2611.74,3
8459,24,1,256.5,3
8460,189,2,1505.1599999999999,2
8461,71,1,2957.64,0
8464,43,1,2416.21,3
8465,260,1,1026.18,1
8476,108,1,1177.25,0
8477,102,1,3485.94,0
8479,259,1,4037.22,0
8481,132,1,1359.36,0
8483,140,1,1608.1,0
8487,18,1,1353.2,3
8490,124,1,2438.69,0
8491,277,1,641.31,1
8498,108,1,1381.46,0
8499,70,2,5686.5,2
8501,149,3,1883.69,2
8503,116,1,465.46,1
8505,124,1,3055.39,0
8507,93,2,1832.87,2
8509,111,1,189.03,1
8510,316,1,1105.66,1
8512,68,1,3782.55,0
8515,123,1,3550.8,0
8521,341,1,1906.36,0
8525,4,1,1629.86,3
8526,27,1,1161.24,3
8527,98,2,1299.31,2
8528,52,1,2383.85,0
8529,92,1,619.92,1
8531,109,3,5049.22,2
8533,263,1,3440.16,0
8534,222,1,5044.07,0
8535,49,1,3574.05,0
8538,308,1,2521.33,0
8541,25,1,769.54,3
8542,131,1,1311.94,0
8545,9,2,2476.46,3
8546,166,2,3048.68,2
8547,199,1,269.49,1
8552,50,1,4360.83,0
8553,350,1,3504.67,0
8554,283,1,1425.75,0
8556,233,1,317.38,1
8557,350,1,425.09,1
8558,143,1,1949.77,0
8562,153,1,1920.3,0
8563,83,2,5281.4,2
8567,351,1,852.8,1
8572,10,1,2339.99,3
8573,69,2,1965.52,2
8574,330,1,1228.97,0
8575,252,1,1024.64,1
8577,308,1,1363.78,0
8583,99,1,725.88,1
8584,58,2,2063.11,2
8585,266,1,1133.7,1
8586,103,2,4753.72,2
8588,256,1,429.02,1
8589,132,1,222.62,1
8593,189,2,1393.39,2
8595,227,1,3399.54,0
8596,363,1,1619.06,0
8597,89,1,3589.02,0
8603,333,1,5573.31,0
8604,337,1,2045.2,0
8605,97,1,2349.79,0
8608,29,3,11392.83,2
8609,51,1,761.8,3
8610,193,1,206.4,1
8611,59,1,5016.35,0
8613,74,3,4117.28,2
8614,233,2,1475.46,2
8615,316,2,2043.3,2
8616,210,1,402.05,1
8617,327,1,633.84,1
8622,328,1,1243.98,0
8624,222,1,1983.42,0
8625,24,1,860.52,3
8628,119,2,1378.9,2
8629,160,2,4782.21,2
8630,33,1,321.92,3
8632,300,1,599.67,1
8633,217,1,228.21,1
8634,120,1,3000.21,0
8636,126,2,3314.53,2
8638,45,1,1292.67,3
8641,143,1,293.78,1
8642,319,1,1284.44,0
8644,245,2,3074.87,2
8646,25,1,3080.44,3
8648,66,1,3620.26,0
8650,118,1,1225.52,0
8651,167,2,6519.0599999999995,2
8653,200,3,3744.0,2
8654,340,1,247.18,1
8655,284,1,773.69,1
8659,319,1,1051.56,1
8660,245,1,303.18,1
8664,161,1,1122.73,1
8667,352,2,687.1899999999999,1
8668,107,2,1320.7,2
8670,106,1,192.56,1
8674,270,1,419.8,1
8677,268,1,2762.84,0
8679,19,2,3688.9,2
8681,94,1,2696.42,0
8682,73,2,5531.93,2
8684,127,1,1411.34,0
8685,155,1,1055.11,1
8686,228,2,3010.2799999999997,2
8688,190,1,700.49,1
8694,180,2,2245.58,2
8699,315,1,1432.62,0
8707,215,1,4850.2,0
8708,40,3,5309.18,2
8709,360,1,321.04,1
8710,190,1,551.11,1
8711,205,2,3403.38,2
8712,295,1,1549.83,0
8715,286,2,2696.56,2
8716,149,1,142.61,1
8722,356,1,720.51,1
8727,365,1,2650.26,0
8729,92,2,1410.47,2
8730,194,1,2972.55,0
8734,8,1,639.1,3
8735,78,1,1335.54,0
8736,282,1,2908.37,0
8737,62,2,4190.45,2
8738,29,1,2842.11,3
8740,70,1,521.32,1
8741,167,1,622.52,1
8744,265,1,5100.64,0
8745,308,1,1771.88,0
8749,15,1,2386.46,3
8750,19,3,4052.46,2
8751,363,1,961.12,1
8754,266,1,1185.87,0
8755,192,1,498.93,1
8756,265,1,1859.51,0
8761,50,1,509.3,1
8768,22,1,2304.68,3
8769,35,1,330.88,1
8771,82,1,496.95,1
8772,45,2,6876.8099999999995,2
8773,126,1,1260.34,0
8774,304,1,2742.25,0
8775,255,1,903.06,1
8776,106,1,2103.78,0
8779,153,2,4196.82,2
8781,68,2,3952.1299999999997,2
8782,273,1,1482.06,0
8784,320,1,3335.66,0
8785,44,1,1184.28,3
8791,25,1,618.21,3
8794,186,1,3869.36,0
8795,210,1,1354.32,0
8796,171,1,637.1,1
8800,103,1,609.54,1
8801,188,1,1935.4,0
8806,72,1,107.6,1
8808,197,1,6869.81,0
8811,245,2,1674.1,2
8815,357,1,2769.81,0
8817,62,2,2367.32,2
8818,222,2,1002.8199999999999,2
8823,22,2,4389.32,2
8824,222,1,2766.2,0
8826,106,1,2952.3,0
8829,90,1,185.95,1
8830,346,1,560.76,1
8833,293,1,501.55,1
8835,60,1,2062.68,0
8840,127,1,1323.14,0
8841,184,1,866.52,1
8842,314,1,940.44,1
8845,85,1,60.08,1
8846,49,3,2596.08,2
8848,29,1,5978.31,3
8850,116,1,2304.21,0
8851,31,2,7454.47,2
8852,339,1,1788.51,0
8854,281,1,1066.89,1
8855,320,1,665.74,1
8858,317,1,1202.04,0
8861,298,1,2485.73,0
8863,160,1,1434.13,0
8864,341,1,182.49,1
8866,60,1,1659.78,0
8872,149,1,886.42,1
8873,50,1,167.64,1
8875,245,1,696.68,1
8876,211,1,322.82,1
8878,290,1,3492.4,0
8879,260,1,942.82,1
8881,4,1,675.05,3
8883,27,1,566.58,3
8884,56,1,494.97,1
8885,188,1,1193.0,0
8894,19,1,590.08,3
8896,263,1,905.89,1
8898,208,1,5727.51,0
8899,116,1,1790.1,0
8903,94,1,2989.6,0
8904,113,2,2792.84,2
8909,280,1,2560.58,0
8911,41,2,3858.29,2
8912,126,1,2004.94,0
8914,276,1,1146.12,1
8915,305,1,1330.45,0
8916,209,1,639.85,1
8919,242,1,625.41,1
8922,187,1,2340.15,0
8923,77,1,2826.22,0
8924,316,1,1136.64,1
8925,314,1,1149.84,1
8926,213,1,2941.12,0
8928,31,2,4793.14,2
8929,362,1,943.18,1
8932,224,1,307.76,1
8933,327,1,1093.68,1
8935,203,1,2674.83,0
8936,302,1,1147.03,1
8937,175,2,1293.58,2
8939,11,1,518.71,3
8942,65,2,4586.04,2
8947,181,1,888.98,1
8949,275,1,755.68,1
8950,268,1,2974.88,0
8951,310,1,1593.76,0
8952,84,3,6278.0,2
8953,99,1,4176.52,0
8957,259,2,841.3499999999999,2
8958,330,1,2901.75,0
8960,294,1,483.83,1
8962,316,1,2714.78,0
8963,8,1,1862.95,3
8964,181,1,2891.28,0
8965,201,1,1756.46,0
8969,84,1,4089.69,0
8970,300,1,2046.6,0
8972,79,1,3598.59,0
8973,254,1,6154.85,0
8974,271,1,1826.78,0
8975,351,1,1198.22,0
8977,283,1,402.56,1
8978,88,2,3596.89,2
8981,62,1,5001.12,0
8982,114,1,1453.64,0
8987,69,1,1639.97,0
8988,75,1,2466.45,0
8990,309,1,789.99,1
8994,209,1,420.51,1
8996,183,1,244.1,1
8998,80,1,2053.95,0
9004,160,1,785.67,1
9006,44,1,712.8,3
9008,183,1,1832.87,0
9009,138,1,662.15,1
9010,71,1,1390.79,0
9011,3,1,458.42,3
9012,3,2,3502.39,3
9016,123,1,4004.72,0
9019,13,2,2258.74,3
9023,159,1,2171.64,0
9024,313,1,380.27,1
9026,104,1,989.5,1
9029,161,1,1693.13,0
9030,161,1,2074.84,0
9031,143,1,1945.27,0
9037,278,1,1083.01,1
9038,186,1,1415.85,0
9039,121,1,708.89,1
9041,133,1,1450.28,0
9046,7,1,1410.72,3
9050,281,2,3988.6499999999996,2
9056,65,1,287.88,1
9059,27,3,8081.46,2
9060,92,2,7606.759999999999,2
9062,178,2,2974.7200000000003,2
9064,247,1,6977.64,0
9067,149,1,316.04,1
9068,176,3,5875.67,2
9070,56,1,2482.94,0
9071,282,1,1099.88,1
9073,346,1,2071.44,0
9075,161,1,5987.76,0
9078,338,1,2797.35,0
9082,139,1,2771.28,0
9084,179,2,2106.41,2
9085,234,1,5586.68,0
9088,209,1,2131.62,0
9090,180,1,2195.8,0
9093,275,1,5346.25,0
9094,94,1,3043.33,0
9095,295,1,2188.56,0
9096,119,1,1079.43,1
9097,94,1,1253.28,0
9100,169,1,547.08,1
9101,118,2,1734.7,2
9103,275,1,6811.12,0
9104,156,1,2519.48,0
9108,72,1,2310.86,0
9109,174,1,1540.89,0
9110,155,1,86.36,1
9111,192,1,1658.09,0
9116,286,1,2593.2,0
9122,249,2,2888.73,2
9124,168,2,2110.72,2
9129,215,1,2223.39,0
9134,358,1,2071.94,0
9137,274,1,466.59,1
9138,92,1,768.37,1
9139,148,1,866.75,1
9141,196,1,721.74,1
9142,113,1,313.57,1
9148,346,1,3392.49,0
9149,131,1,555.1,1
9150,93,1,729.84,1
9151,40,2,1405.28,2
9154,304,1,2923.17,0
9155,109,1,1439.68,0
9157,178,1,368.5,1
9160,253,1,1896.5,0
9162,25,1,631.18,3
9164,228,1,438.48,1
9166,208,1,402.79,1
9167,129,1,67.71,1
9168,217,2,5639.1,2
9176,96,2,2078.06,2
9179,356,1,898.8,1
9180,328,1,1451.76,0
9183,269,1,1083.04,1
9185,306,2,2753.51,2
9187,240,1,5251.83,0
9188,98,2,5773.44,2
9192,172,1,938.58,1
9193,325,1,213.68,1
9195,11,1,1646.84,3
9197,88,4,4642.55,2
9200,282,1,394.1,1
9203,11,1,2455.95,3
9205,26,3,5402.23,2
9206,9,1,603.46,3
9208,91,1,1422.15,0
9211,38,2,2960.7299999999996,2
9214,323,1,657.21,1
9217,76,1,2963.13,0
9219,273,2,8014.389999999999,2
9223,29,1,1172.7,3
9224,253,1,1661.51,0
9225,134,2,6360.83,2
9227,184,1,179.16,1
9228,124,2,3879.87,2
9230,143,1,2038.72,0
9240,39,2,2506.96,2
9241,181,1,1199.8,0
9245,9,1,3844.34,3
9246,106,2,2775.1800000000003,2
9249,20,1,870.14,3
9250,266,1,376.18,1
9254,71,1,374.38,1
9257,274,1,2404.04,0
9259,169,1,3218.71,0
9260,115,2,3319.98,2
9263,109,1,3721.32,0
9264,267,2,3952.1899999999996,2
9266,107,1,4807.57,0
9267,85,2,586.41,2
9268,364,1,3693.19,0
9270,328,1,676.67,1
9271,22,3,3472.7200000000003,2
9272,230,1,1597.74,0
9274,197,2,7532.62,2
9275,12,1,2127.22,3
9276,152,2,2079.46,2
9277,295,1,1809.84,0
9278,278,1,6440.7,0
9279,85,1,780.74,1
9287,198,1,2827.8,0
9289,77,2,4367.049999999999,2
9291,305,1,273.41,1
9292,214,1,1079.43,1
9294,17,1,4750.29,3
9300,138,1,2165.7,0
9302,191,1,244.52,1
9303,24,1,857.92,3
9305,8,2,3571.08,3
9306,338,1,936.59,1
9307,269,1,1916.31,0
9308,105,3,4242.59,2
9313,4,1,3455.61,3
9314,75,1,764.6,1
9317,227,2,1801.12,2
9320,39,1,287.63,1
9321,145,3,2270.53,2
9323,1,2,2524.2200000000003,3
9327,117,1,1696.29,0
9328,18,1,3915.12,3
9330,102,2,2483.03,2
9331,95,1,2490.54,0
9336,80,4,6680.59,2
9337,91,2,3059.05,2
9338,156,1,261.72,1
9339,219,2,1615.92,2
9341,74,1,2259.86,0
9342,240,1,2012.56,0
9344,315,1,168.58,1
9345,94,2,2951.66,2
9346,237,2,1029.6599999999999,2
9348,114,3,6469.54,2
9350,64,1,498.91,1
9352,125,1,1125.18,1
9360,85,1,1559.58,0
9361,44,1,2416.35,3
9362,29,2,7034.96,2
9363,41,2,4971.89,2
9366,249,2,3780.27,2
9368,14,3,4764.46,2
9369,95,2,6135.46,2
9370,151,1,2268.9,0
9371,63,1,800.95,1
9374,289,1,1038.82,1
9375,56,1,574.1,1
9376,254,2,2177.17,2
9378,100,1,1948.89,0
9379,212,2,2624.3100000000004,2
9381,41,1,3459.44,3
9382,13,2,3535.42,3
9384,289,1,878.97,1
9385,147,4,2464.18,2
9388,338,1,828.62,1
9389,81,1,376.57,1
9390,276,1,854.8,1
9391,14,1,1076.59,3
9395,176,3,6916.88,2
9398,21,1,288.14,3
9399,278,1,6064.42,0
9408,48,1,3288.68,0
9411,46,1,1670.19,3
9412,8,2,4866.42,3
9416,187,1,1477.35,0
9419,142,1,6409.44,0
9420,181,1,2929.95,0
9422,2,2,3869.2799999999997,3
9425,168,1,1677.07,0
9429,190,1,1016.61,1
9431,27,2,4666.1,2
9432,17,1,439.86,3
9434,61,1,665.15,1
9435,159,2,2384.99,2
9442,4,1,267.3,3
9443,308,1,4035.76,0
9444,228,1,1818.38,0
9445,86,1,1950.75,0
9446,146,1,3802.13,0
9448,186,1,4905.51,0
9452,215,1,1204.42,0
9453,30,2,3981.11,2
9454,292,1,2253.24,0
9457,28,1,4352.02,3
9460,268,1,111.47,1
9462,35,1,1948.29,3
9466,191,1,1963.64,0
9470,47,1,1069.28,3
9473,97,1,1368.67,0
9475,305,1,813.36,1
9476,6,4,11059.96,2
9477,324,1,5295.12,0
9479,337,1,4980.2,0
9480,234,1,1621.56,0
9484,194,1,2522.52,0
9485,100,1,1389.75,0
9489,14,1,315.89,3
9491,14,1,1838.66,3
9494,223,1,7745.76,0
9496,74,2,1692.67,2
9497,48,1,2928.02,3
9498,83,2,2448.1800000000003,2
9504,252,1,1549.07,0
9505,29,1,2681.46,3
9507,126,2,6597.48,2
9509,88,2,6738.14,2
9512,279,1,396.98,1
9513,143,2,841.73,2
9514,38,1,1219.92,3
9520,80,1,1286.19,0
9521,39,1,745.72,3
9524,31,1,2873.3,3
9526,353,1,1724.65,0
9528,28,3,6753.44,2
9533,338,1,2653.75,0
9534,265,1,3751.99,0
9538,148,3,2571.34,2
9540,146,2,2398.3,2
9542,249,1,1758.43,0
9545,282,1,3289.61,0
9546,217,1,1567.78,0
9547,95,1,3163.97,0
9549,74,2,2978.63,2
9550,192,1,2025.96,0
9552,287,1,6294.28,0
9557,269,1,2650.56,0
9558,111,1,2885.61,0
9559,27,1,330.64,3
9566,299,1,209.07,1
9567,36,2,3318.52,2
9568,93,1,2140.22,0
9569,118,1,5326.77,0
9571,134,2,3456.59,2
9573,350,1,1042.86,1
9574,284,1,1026.04,1
9575,187,1,1119.65,1
9577,299,1,509.34,1
9578,252,2,2187.15,2
9584,161,1,2046.94,0
9587,80,1,2846.35,0
9589,114,1,1351.04,0
9592,259,1,2354.85,0
9595,360,1,753.28,1
9597,107,1,2360.92,0
9598,89,1,642.27,1
9599,5,2,3676.37,3
9600,9,1,3321.07,3
9602,259,1,115.49,1
9606,172,1,418.9,1
9608,11,1,582.94,3
9614,140,3,4422.33,2
9617,77,1,2634.8,0
9624,79,1,1558.96,0
9627,182,1,376.56,1
9629,91,3,5906.11,2
9630,33,2,1863.35,2
9631,331,1,879.68,1
9633,9,1,5328.79,3
9634,10,1,6060.36,3
